CAEMP25N Total full-time and part-time employment by NAICS industry 1/
CAEMP25N Total full-time and part-time employment by NAICS industry 1/
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2012
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",15772
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",22426
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",10648
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",28222
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1500,"      Educational services",13674
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1600,"      Health care and social assistance",64550
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",12135
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1800,"      Accommodation and food services",27654
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",23751
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2000,"    Government and government enterprises",42910
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2001,"      Federal civilian",2291
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2002,"      Military",2139
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2010,"      State and local",38480
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2011,"        State government",3478
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2012,"        Local government",35002
11020,"Altoona, PA (Metropolitan Statistical Area)",,Employment by place of work,
11020,"Altoona, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),74542
11020,"Altoona, PA (Metropolitan Statistical Area)",,By type,
11020,"Altoona, PA (Metropolitan Statistical Area)",20,"  Wage and salary employment",63154
11020,"Altoona, PA (Metropolitan Statistical Area)",40,"  Proprietors employment",11388
11020,"Altoona, PA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",476
11020,"Altoona, PA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",10912
11020,"Altoona, PA (Metropolitan Statistical Area)",,By industry,
11020,"Altoona, PA (Metropolitan Statistical Area)",70,"  Farm employment",779
11020,"Altoona, PA (Metropolitan Statistical Area)",80,"  Nonfarm employment",73763
11020,"Altoona, PA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",64560
11020,"Altoona, PA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
11020,"Altoona, PA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
11020,"Altoona, PA (Metropolitan Statistical Area)",300,"      Utilities",162
11020,"Altoona, PA (Metropolitan Statistical Area)",400,"      Construction",3666
11020,"Altoona, PA (Metropolitan Statistical Area)",500,"      Manufacturing",7700
11020,"Altoona, PA (Metropolitan Statistical Area)",600,"      Wholesale trade",2610
11020,"Altoona, PA (Metropolitan Statistical Area)",700,"      Retail trade",9970
11020,"Altoona, PA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",4822
11020,"Altoona, PA (Metropolitan Statistical Area)",900,"      Information",936
11020,"Altoona, PA (Metropolitan Statistical Area)",1000,"      Finance and insurance",2301
11020,"Altoona, PA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",2238
11020,"Altoona, PA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",2845
11020,"Altoona, PA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",548
11020,"Altoona, PA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",3530
11020,"Altoona, PA (Metropolitan Statistical Area)",1500,"      Educational services",729
11020,"Altoona, PA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",11872
11020,"Altoona, PA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",1297
11020,"Altoona, PA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",4637
11020,"Altoona, PA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",4243
11020,"Altoona, PA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",9203
11020,"Altoona, PA (Metropolitan Statistical Area)",2001,"      Federal civilian",987
11020,"Altoona, PA (Metropolitan Statistical Area)",2002,"      Military",332
11020,"Altoona, PA (Metropolitan Statistical Area)",2010,"      State and local",7884
11020,"Altoona, PA (Metropolitan Statistical Area)",2011,"        State government",2998
11020,"Altoona, PA (Metropolitan Statistical Area)",2012,"        Local government",4886
11100,"Amarillo, TX (Metropolitan Statistical Area)",,Employment by place of work,
11100,"Amarillo, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),156747
11100,"Amarillo, TX (Metropolitan Statistical Area)",,By type,
11100,"Amarillo, TX (Metropolitan Statistical Area)",20,"  Wage and salary employment",117702
11100,"Amarillo, TX (Metropolitan Statistical Area)",40,"  Proprietors employment",39045
11100,"Amarillo, TX (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1700
11100,"Amarillo, TX (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",37345
11100,"Amarillo, TX (Metropolitan Statistical Area)",,By industry,
11100,"Amarillo, TX (Metropolitan Statistical Area)",70,"  Farm employment",2149
11100,"Amarillo, TX (Metropolitan Statistical Area)",80,"  Nonfarm employment",154598
11100,"Amarillo, TX (Metropolitan Statistical Area)",90,"    Private nonfarm employment",133633
11100,"Amarillo, TX (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",300,"      Utilities",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",400,"      Construction",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",500,"      Manufacturing",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",700,"      Retail trade",17904
11100,"Amarillo, TX (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",900,"      Information",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1000,"      Finance and insurance",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1500,"      Educational services",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1800,"      Accommodation and food services",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",(D)
11100,"Amarillo, TX (Metropolitan Statistical Area)",2000,"    Government and government enterprises",20965
11100,"Amarillo, TX (Metropolitan Statistical Area)",2001,"      Federal civilian",2124
11100,"Amarillo, TX (Metropolitan Statistical Area)",2002,"      Military",704
11100,"Amarillo, TX (Metropolitan Statistical Area)",2010,"      State and local",18137
11100,"Amarillo, TX (Metropolitan Statistical Area)",2011,"        State government",5385
11100,"Amarillo, TX (Metropolitan Statistical Area)",2012,"        Local government",12752
11180,"Ames, IA (Metropolitan Statistical Area)",,Employment by place of work,
11180,"Ames, IA (Metropolitan Statistical Area)",10,Total employment (number of jobs),73379
11180,"Ames, IA (Metropolitan Statistical Area)",,By type,
11180,"Ames, IA (Metropolitan Statistical Area)",20,"  Wage and salary employment",59741
11180,"Ames, IA (Metropolitan Statistical Area)",40,"  Proprietors employment",13638
11180,"Ames, IA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1481
11180,"Ames, IA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",12157
11180,"Ames, IA (Metropolitan Statistical Area)",,By industry,
11180,"Ames, IA (Metropolitan Statistical Area)",70,"  Farm employment",1842
11180,"Ames, IA (Metropolitan Statistical Area)",80,"  Nonfarm employment",71537
11180,"Ames, IA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",48904
11180,"Ames, IA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",300,"      Utilities",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",400,"      Construction",3425
11180,"Ames, IA (Metropolitan Statistical Area)",500,"      Manufacturing",4895
11180,"Ames, IA (Metropolitan Statistical Area)",600,"      Wholesale trade",1876
11180,"Ames, IA (Metropolitan Statistical Area)",700,"      Retail trade",7186
11180,"Ames, IA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",900,"      Information",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",1000,"      Finance and insurance",2001
11180,"Ames, IA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",2403
11180,"Ames, IA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",3425
11180,"Ames, IA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",1500,"      Educational services",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",1298
11180,"Ames, IA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",4842
11180,"Ames, IA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",22633
11180,"Ames, IA (Metropolitan Statistical Area)",2001,"      Federal civilian",1180
11180,"Ames, IA (Metropolitan Statistical Area)",2002,"      Military",479
11180,"Ames, IA (Metropolitan Statistical Area)",2010,"      State and local",20974
11180,"Ames, IA (Metropolitan Statistical Area)",2011,"        State government",(D)
11180,"Ames, IA (Metropolitan Statistical Area)",2012,"        Local government",(D)
11260,"Anchorage, AK (Metropolitan Statistical Area)",,Employment by place of work,
11260,"Anchorage, AK (Metropolitan Statistical Area)",10,Total employment (number of jobs),242955
11260,"Anchorage, AK (Metropolitan Statistical Area)",,By type,
11260,"Anchorage, AK (Metropolitan Statistical Area)",20,"  Wage and salary employment",195006
11260,"Anchorage, AK (Metropolitan Statistical Area)",40,"  Proprietors employment",47949
11260,"Anchorage, AK (Metropolitan Statistical Area)",50,"    Farm proprietors employment",248
11260,"Anchorage, AK (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",47701
11260,"Anchorage, AK (Metropolitan Statistical Area)",,By industry,
11260,"Anchorage, AK (Metropolitan Statistical Area)",70,"  Farm employment",461
11260,"Anchorage, AK (Metropolitan Statistical Area)",80,"  Nonfarm employment",242494
11260,"Anchorage, AK (Metropolitan Statistical Area)",90,"    Private nonfarm employment",192688
11260,"Anchorage, AK (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",1824
11260,"Anchorage, AK (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",5729
11260,"Anchorage, AK (Metropolitan Statistical Area)",300,"      Utilities",(D)
11260,"Anchorage, AK (Metropolitan Statistical Area)",400,"      Construction",14010
11260,"Anchorage, AK (Metropolitan Statistical Area)",500,"      Manufacturing",3678
11260,"Anchorage, AK (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
11260,"Anchorage, AK (Metropolitan Statistical Area)",700,"      Retail trade",24885
11260,"Anchorage, AK (Metropolitan Statistical Area)",800,"      Transportation and warehousing",13260
11260,"Anchorage, AK (Metropolitan Statistical Area)",900,"      Information",5037
11260,"Anchorage, AK (Metropolitan Statistical Area)",1000,"      Finance and insurance",8308
11260,"Anchorage, AK (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",9553
11260,"Anchorage, AK (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",17348
11260,"Anchorage, AK (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",2132
11260,"Anchorage, AK (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",11129
11260,"Anchorage, AK (Metropolitan Statistical Area)",1500,"      Educational services",3403
11260,"Anchorage, AK (Metropolitan Statistical Area)",1600,"      Health care and social assistance",30528
11260,"Anchorage, AK (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",5790
11260,"Anchorage, AK (Metropolitan Statistical Area)",1800,"      Accommodation and food services",18390
